# source: Yahoo Finance v8 chart JSON (^GDAXI, period1=2006-01-01, interval=1d)
# retrieved: 2026-07-15T16:10:00+00:00
# rows: 5210 (gefiltert >= 2006-01-02)
# K_0: nur Daten, keine Anlageentscheidung [CRUX-MK]
Date,Open,High,Low,Close
2011-08-17,5910.5000,6018.3701,5870.1699,5948.9399
2011-08-18,5854.3599,5892.5698,5535.6099,5602.7998
2011-08-19,5581.5098,5595.1499,5345.3599,5480.0000
2011-08-22,5412.7500,5591.3501,5408.7100,5473.7798
2011-08-23,5529.2598,5636.0601,5452.1499,5532.3799
2011-08-24,5579.7998,5743.1001,5514.1499,5681.0801
2011-08-25,5739.8599,5777.0400,5451.5200,5584.1401
2011-08-26,5582.5000,5588.6899,5403.5801,5537.4800
2011-08-29,5634.0601,5714.7202,5587.7798,5670.0698
2011-08-30,5713.5298,5730.3599,5572.6499,5643.9199
2011-08-31,5686.2598,5869.6499,5648.9702,5784.8501
2011-09-01,5793.1001,5794.5000,5639.0298,5730.6299
2011-09-02,5623.7002,5635.5000,5493.3101,5538.3301
2011-09-05,5409.8701,5421.1099,5208.3701,5246.1802
2011-09-06,5248.3101,5332.1099,5150.0498,5193.9702
2011-09-07,5332.5200,5406.2300,5276.8799,5405.5298
2011-09-08,5410.0801,5473.6802,5313.7798,5408.4600
2011-09-09,5383.6299,5400.7900,5174.2402,5189.9302
2011-09-12,5063.5898,5126.5200,4965.7998,5072.3301
2011-09-13,5153.9502,5222.8101,4969.8398,5166.3599
2011-09-14,5108.1001,5347.8198,5105.8198,5340.1899
2011-09-15,5386.8599,5566.5801,5374.5698,5508.2402
2011-09-16,5607.5098,5655.9502,5524.2202,5573.5098
2011-09-19,5447.3198,5496.9399,5362.0098,5415.9102
2011-09-20,5373.5298,5577.6001,5369.0698,5571.6802
2011-09-21,5557.0698,5557.9199,5417.8501,5433.7998
2011-09-22,5258.4199,5289.7700,5135.8501,5164.2100
2011-09-23,5227.0898,5229.6001,4973.9199,5196.5601
2011-09-26,5128.5601,5415.5601,5118.1899,5345.5601
2011-09-27,5502.8901,5638.0400,5483.2300,5628.4399
2011-09-28,5560.6001,5700.0801,5520.5898,5578.4199
2011-09-29,5555.0698,5704.4102,5533.3301,5639.5801
2011-09-30,5602.5498,5606.5601,5438.5498,5502.0200
2011-10-04,5284.1099,5288.7798,5125.4399,5216.7100
2011-10-05,5341.4302,5486.0298,5266.1401,5473.0298
2011-10-06,5511.5601,5645.2500,5465.5498,5645.2500
2011-10-07,5647.6602,5749.1299,5606.3198,5675.7002
2011-10-10,5705.3999,5872.1499,5652.9902,5847.2900
2011-10-11,5825.9102,5883.3799,5773.8799,5865.0098
2011-10-12,5851.1001,6022.0498,5798.1602,5994.4702
2011-10-13,5969.9102,6036.0200,5878.2900,5914.8398
2011-10-14,5934.7798,6037.2900,5885.3901,5967.2002
2011-10-17,6021.2900,6081.4102,5819.9702,5859.4302
2011-10-18,5781.7700,5907.4600,5747.6499,5877.4102
2011-10-19,5909.5801,5977.7500,5874.8501,5913.5298
2011-10-20,5834.4199,5914.8701,5752.8301,5766.4800
2011-10-21,5800.0601,5980.4600,5769.1899,5970.9600
2011-10-24,6014.3599,6067.1602,5937.5801,6055.2700
2011-10-25,6026.4502,6157.9302,5964.2798,6046.7500
2011-10-26,6041.1602,6143.5601,5951.8198,6016.0698
2011-10-27,6222.7500,6347.6001,6196.6001,6337.8398
2011-10-28,6364.1802,6430.6001,6305.5000,6346.1899
2011-10-31,6283.1899,6304.8398,6141.3398,6141.3398
2011-11-01,5934.5400,5947.5801,5762.2598,5834.5098
2011-11-02,5897.1401,5990.5601,5810.7900,5965.6299
2011-11-03,5835.3599,6193.3398,5832.0298,6133.1802
2011-11-04,6175.4302,6175.4302,5928.9199,5966.1602
2011-11-07,5905.9302,6028.5898,5835.0898,5928.6802
2011-11-08,5950.4399,6087.0601,5934.2300,5961.4399
2011-11-09,6045.8701,6055.5801,5767.2598,5829.5400
2011-11-10,5732.3198,5934.3101,5721.9702,5867.8101
2011-11-11,5881.4902,6065.2900,5855.1201,6057.0298
2011-11-14,6097.2700,6116.0698,5934.0898,5985.0200
2011-11-15,5920.4302,6011.4702,5815.8501,5933.1401
2011-11-16,5873.2900,6028.2300,5852.0400,5913.3599
2011-11-17,5875.8599,5921.2500,5778.1001,5850.1699
2011-11-18,5800.7900,5897.9902,5769.6899,5800.2402
2011-11-21,5767.0898,5771.7002,5598.0498,5606.0000
2011-11-22,5648.5000,5681.7402,5537.3901,5537.3901
2011-11-23,5485.6699,5588.1099,5457.7700,5457.7700
2011-11-24,5512.7598,5563.8198,5399.8501,5428.1099
2011-11-25,5433.2998,5528.6401,5366.5000,5492.8701
2011-11-28,5577.1899,5754.5098,5573.0000,5745.3301
2011-11-29,5725.6802,5826.3501,5690.5698,5799.9102
2011-11-30,5741.2100,6130.6802,5725.9800,6088.8398
2011-12-01,6080.4800,6111.9702,6017.3799,6035.8799
2011-12-02,6117.7300,6169.6401,6055.4800,6080.6802
2011-12-05,6137.8701,6170.0400,6086.4199,6106.0898
2011-12-06,6021.7300,6094.7700,6005.8198,6028.8198
2011-12-07,6116.2598,6137.0498,5919.5601,5994.7300
2011-12-08,6054.5601,6077.1699,5868.6299,5874.4399
2011-12-09,5806.4902,6007.0498,5802.3599,5986.7100
2011-12-12,5945.1899,5952.5498,5785.4302,5785.4302
2011-12-13,5801.3901,5852.4302,5734.1201,5774.2598
2011-12-14,5738.9800,5771.6001,5675.1401,5675.1401
2011-12-15,5713.4800,5795.8701,5682.1602,5730.6201
2011-12-16,5764.4502,5775.0000,5693.4102,5701.7798
2011-12-19,5651.7402,5775.2402,5644.1899,5670.7100
2011-12-20,5652.6099,5847.7100,5637.5298,5847.0298
2011-12-21,5918.7202,5965.3501,5771.6201,5791.5298
2011-12-22,5830.1299,5886.1802,5820.4399,5852.1802
2011-12-23,5905.1802,5913.4102,5844.6401,5878.9302
2011-12-27,5900.7002,5924.3799,5877.9800,5889.7598
2011-12-28,5875.8701,5901.3501,5771.2700,5771.2700
2011-12-29,5804.1299,5848.7798,5775.7900,5848.7798
2011-12-30,5867.0298,5898.3501,5817.7100,5898.3501
2012-01-02,5900.1802,6075.5200,5900.1802,6075.5200
2012-01-03,6124.1099,6179.0298,6108.6201,6166.5698
2012-01-04,6141.2598,6163.4800,6088.0601,6111.5498
2012-01-05,6121.3398,6130.1001,6040.9399,6095.9902
2012-01-06,6114.6401,6152.5601,6012.6401,6057.9199
2012-01-09,6061.2598,6076.5898,5987.7500,6017.2300
2012-01-10,6090.8701,6191.2900,6069.3599,6162.9800
2012-01-11,6148.4502,6181.6099,6106.0298,6152.3398
2012-01-12,6160.0898,6256.9502,6148.8501,6179.2100
2012-01-13,6242.4902,6245.3799,6063.6602,6143.0801
2012-01-16,6120.3999,6232.2100,6104.1099,6220.0098
2012-01-17,6301.9102,6343.0400,6270.9702,6332.9302
2012-01-18,6330.4302,6399.4302,6280.5200,6354.5698
2012-01-19,6377.2402,6420.3501,6333.7002,6416.2598
2012-01-20,6410.7500,6431.2598,6371.6899,6404.3901
2012-01-23,6387.3301,6467.3398,6349.6899,6436.6201
2012-01-24,6372.4902,6420.0498,6339.0000,6419.2202
2012-01-25,6448.8701,6456.5698,6366.6499,6421.8501
2012-01-26,6453.6201,6559.0698,6430.3701,6539.8501
2012-01-27,6507.7700,6574.1899,6484.3501,6511.9800
2012-01-30,6454.5400,6491.5200,6414.3301,6444.4502
2012-01-31,6489.0400,6533.2202,6450.1001,6458.9102
2012-02-01,6482.9502,6630.4800,6482.5601,6616.6401
2012-02-02,6640.0498,6667.9800,6606.3701,6655.6299
2012-02-03,6649.5698,6767.4600,6635.6299,6766.6699
2012-02-06,6752.0298,6781.4302,6714.8198,6764.8301
2012-02-07,6772.7500,6788.7700,6682.8901,6754.2002
2012-02-08,6800.7202,6829.8799,6735.6699,6748.7598
2012-02-09,6782.1401,6838.1299,6746.1001,6788.7998
2012-02-10,6730.5400,6751.0801,6649.5601,6692.9600
2012-02-13,6748.6802,6774.6001,6709.6299,6738.4702
2012-02-14,6712.6802,6788.5698,6698.3198,6728.1899
2012-02-15,6807.5498,6830.1001,6736.5601,6757.9399
2012-02-16,6665.2402,6751.9600,6651.7202,6751.9600
2012-02-17,6811.0200,6874.5298,6794.8901,6848.0298
2012-02-20,6892.0400,6956.6699,6878.5298,6948.2500
2012-02-21,6936.9102,6971.0298,6873.5400,6908.1802
2012-02-22,6914.6802,6915.1802,6821.7998,6843.8701
2012-02-23,6838.9399,6903.5098,6733.5898,6809.4600
2012-02-24,6871.2500,6890.8999,6826.3398,6864.4302
2012-02-27,6817.4600,6868.5801,6743.6499,6849.6001
2012-02-28,6867.2300,6900.5098,6809.2202,6887.6299
2012-02-29,6914.6602,6967.1401,6843.2700,6856.0801
2012-03-01,6831.9702,6949.4502,6817.7300,6941.7700
2012-03-02,6944.4502,6954.8901,6904.1001,6921.3701
2012-03-05,6876.8901,6902.5801,6815.4702,6866.4600
2012-03-06,6835.9702,6840.3301,6633.1099,6633.1099
2012-03-07,6638.4800,6682.6802,6612.6099,6671.1099
2012-03-08,6723.3301,6838.3901,6703.8901,6834.5400
2012-03-09,6848.5200,6912.4199,6830.6299,6880.2100
2012-03-12,6868.9702,6911.2700,6846.8999,6901.3501
2012-03-13,6957.2500,7020.0400,6941.9600,6995.9102
2012-03-14,7028.9199,7099.3398,7028.1499,7079.4199
2012-03-15,7093.9702,7153.1099,7072.2700,7144.4502
2012-03-16,7145.7798,7194.3301,7142.7500,7157.8198
2012-03-19,7143.9302,7154.8301,7095.1299,7154.2202
2012-03-20,7121.9199,7124.6299,7032.0698,7054.9399
2012-03-21,7088.7598,7114.0098,7012.0400,7071.3198
2012-03-22,7053.4199,7071.0898,6938.2002,6981.2598
2012-03-23,6986.8999,7026.8999,6908.9702,6995.6201
2012-03-26,7022.6401,7102.0498,6969.9702,7079.2300
2012-03-27,7106.7700,7153.6802,7075.1602,7078.8999
2012-03-28,7056.0498,7110.5400,6998.7998,6998.7998
2012-03-29,6980.0898,6993.7402,6841.9702,6875.1499
2012-03-30,6924.8198,6959.7100,6898.9102,6946.8301
2012-04-02,6973.9902,7057.2002,6911.6299,7056.6499
2012-04-03,7053.9102,7081.0601,6981.2100,6982.2798
2012-04-04,6940.6099,6944.3999,6772.9502,6784.0601
2012-04-05,6817.8501,6831.3599,6685.7998,6775.2598
2012-04-10,6694.7202,6737.9199,6606.4302,6606.4302
2012-04-11,6628.6602,6722.5200,6603.0698,6674.7300
2012-04-12,6710.3701,6761.7798,6651.8101,6743.2402
2012-04-13,6732.0698,6743.0098,6552.3198,6583.8999
2012-04-16,6556.2998,6675.3901,6548.3901,6625.1899
2012-04-17,6625.7100,6801.1499,6616.9502,6801.0000
2012-04-18,6780.4902,6812.8398,6718.1001,6732.0298
2012-04-19,6775.4600,6807.1201,6665.3101,6671.2202
2012-04-20,6689.7100,6760.2598,6651.7998,6750.1201
2012-04-23,6666.7900,6668.1201,6499.0698,6523.0000
2012-04-24,6566.1099,6604.5400,6508.1001,6590.4102
2012-04-25,6622.9600,6733.3398,6622.8999,6704.5000
2012-04-26,6702.6099,6750.6499,6642.0400,6739.8999
2012-04-27,6662.3101,6825.4102,6652.5098,6801.3198
2012-04-30,6844.1001,6846.6602,6759.8999,6761.1899
2012-05-02,6861.2998,6875.8701,6664.5698,6710.7700
2012-05-03,6749.2700,6791.7500,6648.5000,6694.4399
2012-05-04,6682.9600,6684.8901,6546.0000,6561.4702
2012-05-07,6515.9399,6578.9502,6410.0298,6569.4800
2012-05-08,6548.7402,6576.7202,6415.0298,6444.7402
2012-05-09,6483.2700,6506.2100,6375.7900,6475.3101
2012-05-10,6531.1499,6549.7700,6440.2300,6518.0000
2012-05-11,6465.1899,6589.0098,6454.2100,6579.9302
2012-05-14,6499.7900,6520.8599,6404.2798,6451.9702
2012-05-15,6501.9302,6509.6499,6353.2598,6401.0601
2012-05-16,6344.9199,6442.9702,6297.3799,6384.2598
2012-05-17,6401.1499,6413.0498,6291.1001,6308.9600
2012-05-18,6254.8198,6335.5498,6229.2998,6271.2202
2012-05-21,6269.3101,6364.3999,6244.0200,6331.0400
2012-05-22,6381.8301,6446.0000,6351.0200,6435.6001
2012-05-23,6352.4302,6373.7900,6258.8501,6285.7500
2012-05-24,6338.1201,6351.1001,6244.4800,6315.8901
2012-05-25,6334.1499,6406.9600,6279.5498,6339.9399
2012-05-28,6425.1001,6426.2700,6311.3301,6323.1899
2012-05-29,6396.6499,6441.2598,6334.7500,6396.8398
2012-05-30,6360.7900,6392.2100,6258.8901,6280.7998
2012-05-31,6297.6802,6322.6899,6208.0898,6264.3799
2012-06-01,6259.7598,6259.7598,6008.4702,6050.2900
2012-06-04,5976.4600,6030.8101,5942.3799,5978.2300
2012-06-05,5999.8599,6011.5601,5914.4302,5969.3999
2012-06-06,6028.3599,6102.4199,5996.4102,6093.9902
2012-06-07,6117.7598,6230.2202,6099.0801,6144.2202
2012-06-08,6082.6299,6144.7598,6053.9502,6130.8198
2012-06-11,6255.6499,6287.5400,6130.2798,6141.0498
2012-06-12,6141.9199,6211.1401,6083.8101,6161.2402
2012-06-13,6183.7998,6221.3599,6093.6099,6152.4902
2012-06-14,6146.9199,6167.4902,6078.2202,6138.6099
2012-06-15,6164.5601,6251.5898,6158.7798,6229.4102
2012-06-18,6304.7700,6316.1401,6221.8701,6248.2002
2012-06-19,6254.7700,6375.2700,6233.2500,6363.3599
2012-06-20,6364.0601,6402.2100,6333.9702,6392.1299
2012-06-21,6357.2500,6427.4902,6331.7900,6343.1299
2012-06-22,6273.1001,6318.0601,6256.3398,6263.2500
2012-06-25,6229.4302,6229.4302,6118.7202,6132.3901
2012-06-26,6157.8398,6165.2798,6109.9302,6136.6899
2012-06-27,6155.9102,6230.5098,6131.2998,6228.9902
2012-06-28,6232.1201,6240.0898,6096.9399,6149.9102
2012-06-29,6296.7402,6416.2798,6261.7402,6416.2798
2012-07-02,6405.3901,6520.3999,6390.5498,6496.0801
2012-07-03,6508.3301,6578.2100,6505.3901,6578.2100
2012-07-04,6564.2998,6573.8599,6525.5098,6564.7998
2012-07-05,6561.7700,6641.8599,6475.9199,6535.5601
2012-07-06,6508.2202,6533.7900,6407.8398,6410.1099
2012-07-09,6408.6401,6420.7798,6375.6899,6387.5698
2012-07-10,6397.4600,6491.3999,6349.6201,6438.3301
2012-07-11,6413.1699,6496.5298,6399.3999,6453.8501
2012-07-12,6410.9399,6448.2202,6366.7700,6419.3501
2012-07-13,6446.2202,6557.1001,6436.0898,6557.1001
2012-07-16,6550.9502,6577.0601,6511.1802,6565.7202
2012-07-17,6583.7700,6610.8101,6542.8901,6577.6401
2012-07-18,6601.7100,6690.6602,6578.8599,6684.4199
2012-07-19,6706.9902,6773.5000,6698.8701,6758.3901
2012-07-20,6741.8999,6775.7402,6620.7202,6630.0200
2012-07-23,6561.8701,6572.1099,6371.1499,6419.3301
2012-07-24,6420.8198,6456.0000,6378.0000,6390.4102
2012-07-25,6387.8398,6475.3301,6375.1499,6406.5200
2012-07-26,6393.2002,6595.5801,6324.5298,6582.9600
2012-07-27,6605.4199,6690.4302,6513.9702,6689.3999
2012-07-30,6729.1899,6796.6099,6703.2598,6774.0601
2012-07-31,6780.6201,6835.1899,6756.1802,6772.2598
2012-08-01,6775.9902,6800.1001,6735.8901,6754.4600
2012-08-02,6756.1602,6855.7100,6596.2100,6606.0898
2012-08-03,6626.2998,6876.7402,6621.3599,6865.6602
2012-08-06,6845.8799,6943.3198,6845.8799,6918.7202
2012-08-07,6909.2798,6979.6299,6902.8599,6967.9502
2012-08-08,6944.8901,6966.1499,6907.2900,6966.1499
2012-08-09,6979.4102,6989.1499,6891.4902,6964.9902
2012-08-10,6927.7100,6955.3799,6891.8999,6944.5601
2012-08-13,6935.5098,6976.3101,6882.0298,6909.6802
2012-08-14,6965.0400,6995.0298,6939.5000,6974.3901
2012-08-15,6953.0098,6972.6401,6910.3901,6946.7998
2012-08-16,6958.3901,7001.3999,6929.4302,6996.2900
2012-08-17,7011.3701,7041.1099,7000.8501,7040.8799
2012-08-20,7037.0200,7086.2202,7008.9702,7033.6802
2012-08-21,7048.7900,7105.4302,7041.7300,7089.3198
2012-08-22,7048.2998,7051.7700,7005.2598,7017.7500
2012-08-23,7065.9902,7080.7402,6923.0698,6949.5698
2012-08-24,6957.6001,6990.0698,6885.9800,6971.0698
2012-08-27,6960.0200,7049.4800,6946.0801,7047.4502
2012-08-28,7004.0498,7031.1602,6976.0098,7002.6802
2012-08-29,7003.0200,7029.7998,6945.7100,7010.5698
2012-08-30,6962.2900,6978.5000,6871.0000,6895.4902
2012-08-31,6897.7300,7011.4502,6889.7900,6970.7900
2012-09-03,6946.6099,7016.3101,6944.2500,7014.8301
2012-09-04,7012.9902,7015.7100,6920.0000,6932.5801
2012-09-05,6941.6602,7003.5298,6892.8599,6964.6899
2012-09-06,6984.3101,7172.3198,6977.8599,7167.3301
2012-09-07,7183.9199,7248.5098,7182.6001,7214.5000
2012-09-10,7207.9600,7233.9199,7203.6499,7213.7002
2012-09-11,7197.2002,7313.4800,7186.6299,7310.1099
2012-09-12,7331.5801,7410.3599,7307.4800,7343.5298
2012-09-13,7341.7798,7353.2202,7280.2300,7310.3198
2012-09-14,7397.9800,7446.4702,7388.7900,7412.1299
2012-09-17,7390.2900,7414.2202,7382.4702,7403.6899
2012-09-18,7350.0898,7375.0000,7304.2500,7347.6899
2012-09-19,7387.1802,7396.1201,7326.2402,7390.7598
2012-09-20,7322.6201,7390.4600,7313.1401,7389.4902
2012-09-21,7409.3398,7478.5298,7391.0601,7451.6201
2012-09-24,7419.6499,7440.4902,7388.2002,7413.1602
2012-09-25,7406.2202,7438.8901,7369.3901,7425.1099
2012-09-26,7362.9800,7362.9800,7255.7700,7276.5098
2012-09-27,7313.1499,7324.9702,7268.6899,7290.0200
2012-09-28,7330.6099,7337.1699,7215.9502,7216.1499
2012-10-01,7227.8101,7339.2002,7225.2900,7326.7300
2012-10-02,7278.1299,7373.1499,7266.1099,7305.8599
2012-10-04,7368.2100,7374.8599,7283.4800,7305.2100
2012-10-05,7327.7002,7409.7798,7312.7900,7397.8701
2012-10-08,7340.3901,7341.2798,7286.2402,7291.2100
2012-10-09,7306.3301,7308.1299,7221.5000,7234.5298
2012-10-10,7219.4600,7245.1699,7201.0898,7205.2300
2012-10-11,7192.7500,7305.4600,7182.3101,7281.7002
2012-10-12,7260.5698,7291.2402,7232.4199,7232.4902
2012-10-15,7237.3999,7302.2300,7237.3999,7261.2500
2012-10-16,7309.0801,7387.7798,7293.8999,7376.2700
2012-10-17,7381.0801,7399.9902,7367.5898,7394.5498
2012-10-18,7401.4102,7447.8101,7389.0098,7437.2300
2012-10-19,7413.6899,7430.1201,7363.5000,7380.6401
2012-10-22,7372.3599,7390.1001,7313.2402,7328.0498
2012-10-23,7339.1602,7343.6001,7153.7998,7173.6899
2012-10-24,7202.0298,7216.1299,7120.6802,7192.8501
2012-10-25,7203.1201,7256.2202,7181.4502,7200.2300
2012-10-26,7161.7300,7257.3701,7147.5098,7231.8501
2012-10-29,7205.0498,7225.3198,7171.9600,7203.1602
2012-10-30,7239.6899,7292.8301,7239.0400,7284.3999
2012-10-31,7305.0698,7347.5098,7260.6299,7260.6299
2012-11-01,7255.2998,7356.1802,7255.1099,7335.6699
2012-11-02,7336.5200,7391.0400,7314.6802,7363.8501
2012-11-05,7320.9800,7337.4702,7304.4502,7326.4702
2012-11-06,7336.4600,7388.9800,7319.7300,7377.7598
2012-11-07,7425.0801,7434.9600,7226.6001,7232.8301
2012-11-08,7260.3501,7287.0000,7184.1802,7204.9600
2012-11-09,7220.6899,7222.8701,7064.3398,7163.5000
2012-11-12,7164.6802,7196.0000,7138.1699,7168.7598
2012-11-13,7131.6001,7185.2900,7074.8701,7169.1201
2012-11-14,7156.3398,7182.8101,7084.6299,7101.9199
2012-11-15,7064.9902,7079.2202,7021.6201,7043.4199
2012-11-16,7045.6299,7059.8301,6950.5298,6950.5298
2012-11-19,7020.2300,7130.8701,7007.2100,7123.8398
2012-11-20,7098.1299,7186.6099,7092.2300,7172.9902
2012-11-21,7148.9102,7194.7900,7139.9902,7184.7100
2012-11-22,7210.4600,7253.0200,7205.2002,7244.9902
2012-11-23,7258.3301,7311.5498,7219.5498,7309.1299
2012-11-26,7286.6899,7312.8599,7273.5698,7292.0298
2012-11-27,7343.0098,7361.5498,7307.2998,7332.3301
2012-11-28,7317.4902,7351.4800,7265.4399,7343.4102
2012-11-29,7382.5498,7416.5200,7377.0898,7400.9600
2012-11-30,7399.0898,7442.6001,7398.2202,7405.5000
2012-12-03,7427.4102,7487.8901,7419.2998,7435.2100
2012-12-04,7428.1299,7466.2500,7417.2998,7435.1201
2012-12-05,7480.5898,7482.2798,7428.7002,7454.5498
2012-12-06,7469.5400,7554.5098,7461.1899,7534.5400
2012-12-07,7539.7798,7553.0498,7487.6401,7517.7998
2012-12-10,7484.9502,7536.6001,7457.3999,7530.9199
2012-12-11,7529.2402,7596.8999,7518.7402,7589.7500
2012-12-12,7595.2002,7626.3999,7590.1802,7614.7900
2012-12-13,7618.6201,7618.6201,7561.9600,7581.9800
2012-12-14,7599.0298,7619.2598,7571.1602,7596.4702
2012-12-17,7604.1602,7627.1401,7564.0698,7604.9399
2012-12-18,7634.2798,7667.9102,7626.2500,7653.5801
2012-12-19,7675.3301,7682.8999,7655.7100,7668.5000
2012-12-20,7642.9902,7675.4502,7635.3901,7672.1001
2012-12-21,7632.4102,7653.7300,7596.6401,7636.2300
2012-12-27,7652.2700,7676.5000,7640.2998,7655.8799
2012-12-28,7649.8901,7665.6802,7602.8901,7612.3901
2013-01-02,7689.4600,7789.9399,7689.4600,7778.7798
2013-01-03,7762.1299,7777.0200,7737.9800,7756.4399
2013-01-04,7740.9902,7779.6699,7727.5498,7776.3701
2013-01-07,7760.0098,7767.5498,7713.4199,7732.6602
2013-01-08,7710.7002,7754.3799,7683.4800,7695.8301
2013-01-09,7713.5698,7734.7798,7688.5498,7720.4702
2013-01-10,7732.1401,7773.6899,7685.0801,7708.4702
2013-01-11,7725.9302,7731.4502,7683.9199,7715.5298
2013-01-14,7737.6099,7785.8198,7702.3599,7729.5200
2013-01-15,7704.0498,7735.2100,7635.8799,7675.9102
2013-01-16,7661.6099,7694.7998,7643.1401,7691.1299
2013-01-17,7677.2798,7764.0298,7662.4302,7735.4600
2013-01-18,7747.1299,7753.4902,7702.2300,7702.2300
2013-01-21,7727.7700,7749.8198,7719.0200,7748.8599
2013-01-22,7741.8799,7746.9102,7634.2598,7696.2100
2013-01-23,7702.9199,7731.6299,7684.8398,7707.5400
2013-01-24,7700.5298,7753.2998,7661.9600,7748.1299
2013-01-25,7746.7798,7865.1602,7743.1899,7857.9702
2013-01-28,7859.8301,7871.7900,7831.7202,7833.0000
2013-01-29,7841.9600,7857.1401,7800.1201,7848.5698
2013-01-30,7855.6802,7863.3501,7775.0298,7811.3101
2013-01-31,7800.4502,7812.3398,7765.2002,7776.0498
2013-02-01,7792.5898,7853.3701,7784.9702,7833.3901
2013-02-04,7822.5400,7837.6401,7637.6802,7638.2300
2013-02-05,7643.5400,7677.1401,7622.2998,7664.6602
2013-02-06,7665.8799,7694.4199,7537.2900,7581.1802
2013-02-07,7581.3701,7661.3101,7565.3198,7590.8501
2013-02-08,7607.5698,7655.3101,7577.3398,7652.1401
2013-02-11,7627.7202,7676.8198,7597.6099,7633.7402
2013-02-12,7619.1201,7661.9702,7593.6602,7660.1899
2013-02-13,7678.4800,7737.4102,7650.2900,7711.8901
2013-02-14,7697.8901,7729.3599,7607.4800,7631.1899
2013-02-15,7636.2598,7649.5000,7588.5698,7593.5098
2013-02-18,7591.0801,7629.7798,7568.1602,7628.7300
2013-02-19,7614.1001,7762.8999,7611.6001,7752.4502
2013-02-20,7747.2100,7784.6401,7709.4800,7728.8999
2013-02-21,7681.6099,7688.4399,7561.8398,7583.5698
2013-02-22,7619.8101,7681.1201,7607.2598,7661.9102
2013-02-25,7731.7998,7860.5698,7726.3999,7773.1899
2013-02-26,7682.2402,7683.9600,7589.3198,7597.1099
2013-02-27,7641.8398,7679.4399,7565.7798,7675.8301
2013-02-28,7712.2002,7753.3901,7691.8101,7741.7002
2013-03-01,7735.3501,7767.6699,7627.9902,7708.1602
2013-03-04,7654.6699,7708.8799,7637.3198,7691.6802
2013-03-05,7779.6201,7883.6001,7772.3301,7870.3101
2013-03-06,7907.3901,7977.6401,7898.0400,7919.3301
2013-03-07,7934.1899,7956.2598,7911.5601,7939.7700
2013-03-08,7970.6602,8015.0698,7962.2798,7986.4702
2013-03-11,7967.4600,7989.2100,7954.5801,7984.2900
2013-03-12,7970.8301,7999.5000,7933.9399,7966.1201
2013-03-13,7964.7700,7978.8398,7942.3701,7970.9102
2013-03-14,8013.2500,8060.2598,8011.2202,8058.3701
2013-03-15,8074.0298,8074.4702,7996.9502,8042.8501
2013-03-18,7924.0400,8020.9102,7901.9399,8010.7002
2013-03-19,7980.5400,8000.9702,7919.4502,7947.7900
2013-03-20,7995.5898,8030.4600,7972.2100,8001.9702
2013-03-21,7989.5898,7999.3398,7887.6699,7932.5098
2013-03-22,7917.6401,7953.9302,7876.3599,7911.3501
2013-03-25,7988.2700,8030.7598,7847.9702,7870.8999
2013-03-26,7889.1499,7912.5200,7859.2700,7879.6699
2013-03-27,7905.9600,7916.7598,7750.3799,7789.0898
2013-03-28,7791.1401,7842.5801,7778.0200,7795.3101
2013-04-02,7806.1201,7949.2002,7805.9199,7943.8701
2013-04-03,7926.8799,7953.1499,7869.8101,7874.7500
2013-04-04,7902.8599,7927.9302,7803.8901,7817.3901
2013-04-05,7820.6899,7825.2798,7632.4199,7658.7500
2013-04-08,7669.0400,7698.4702,7645.5601,7662.6401
2013-04-09,7704.3501,7723.2002,7608.0400,7637.5098
2013-04-10,7664.1602,7822.1201,7660.2002,7810.6299
2013-04-11,7799.3101,7885.4502,7786.7500,7871.6299
2013-04-12,7831.8701,7838.5298,7726.1299,7744.7700
2013-04-15,7740.5400,7773.1099,7651.5801,7712.6299
2013-04-16,7680.7798,7739.6602,7639.4302,7682.5801
2013-04-17,7719.5601,7722.4600,7473.0698,7503.0298
2013-04-18,7519.6699,7556.5498,7436.7798,7473.7300
2013-04-19,7490.1099,7531.0898,7418.3599,7459.9600
2013-04-22,7516.0601,7538.2202,7437.5200,7478.1099
2013-04-23,7477.0298,7664.2202,7442.3599,7658.2100
2013-04-24,7656.7598,7767.3599,7656.2202,7759.0298
2013-04-25,7766.6099,7838.3101,7741.9800,7832.8599
2013-04-26,7835.5898,7840.4702,7767.6099,7814.7598
2013-04-29,7834.0200,7873.5000,7823.2402,7873.5000
2013-04-30,7928.4199,7965.8999,7893.0801,7913.7100
2013-05-02,7905.3501,8005.8301,7896.9902,7961.7100
2013-05-03,7972.2798,8130.1602,7957.3599,8122.2900
2013-05-06,8119.2202,8148.1401,8103.2700,8112.0801
2013-05-07,8125.8198,8206.0098,8116.6699,8181.7798
2013-05-08,8176.8799,8253.4697,8173.3501,8249.7100
2013-05-09,8232.5000,8274.1797,8224.5195,8262.5498
2013-05-10,8278.4502,8358.2305,8252.3701,8278.5898
2013-05-13,8281.9502,8294.5596,8217.1504,8279.2900
2013-05-14,8304.5000,8339.1104,8235.9697,8339.1104
2013-05-15,8333.6104,8368.0596,8299.8301,8362.4199
2013-05-16,8348.5400,8401.2803,8324.2305,8369.8701
2013-05-17,8356.2598,8408.6201,8327.4697,8398.0000
2013-05-20,8434.9697,8456.2402,8401.7402,8455.8301
2013-05-21,8446.7803,8476.1797,8397.5400,8472.2002
2013-05-22,8467.5596,8557.8604,8434.8301,8530.8896
