# source: Onvista EOD-history JSON (DAX INDEX 20735, Xetra, Jahres-Slices range=Y1)
# retrieved: 2026-07-24T16:10:00+00:00
# rows: 5219 (gefiltert >= 2006-01-02)
# K_0: nur Daten, keine Anlageentscheidung [CRUX-MK]
Date,Open,High,Low,Close
2006-03-31,5972.0300,5993.9000,5942.8800,5970.0800
2006-04-03,5989.0800,6028.1400,5978.4600,6024.0500
2006-04-04,6015.3700,6024.6600,5992.8900,6013.8500
2006-04-05,6013.8900,6035.6700,5995.7700,6029.2000
2006-04-06,6033.6900,6047.9800,6008.5600,6031.3900
2006-04-07,6028.3300,6045.2500,5947.5600,5952.9200
2006-04-10,5951.0800,6004.7100,5943.1200,6003.4000
2006-04-11,6000.1100,6000.7600,5895.0400,5908.4700
2006-04-12,5907.9100,5917.2800,5860.5000,5901.2500
2006-04-13,5909.8200,5925.4000,5873.5800,5918.5700
2006-04-18,5915.1100,5917.8400,5866.8500,5902.5800
2006-04-19,5935.4100,5996.6000,5935.4100,5993.7600
2006-04-20,6000.3200,6089.3000,5996.5000,6063.2800
2006-04-21,6070.8600,6108.6900,6069.3800,6094.7500
2006-04-24,6058.7500,6094.8300,6034.8600,6079.0900
2006-04-25,6084.8000,6111.3000,6051.6100,6078.8000
2006-04-26,6089.8200,6121.9500,6081.9500,6107.1200
2006-04-27,6104.2800,6113.0800,6021.2700,6067.7400
2006-04-28,6061.5000,6061.5000,6003.9100,6009.8900
2006-05-02,6014.3800,6056.2700,6006.8700,6051.2900
2006-05-03,6054.6400,6079.8000,5962.8600,5968.9600
2006-05-04,5980.4900,6040.7000,5968.6800,6039.3200
2006-05-05,6049.2500,6113.2900,6045.8300,6113.2900
2006-05-08,6126.9600,6153.4700,6118.9800,6127.9800
2006-05-09,6128.0100,6142.0200,6100.0400,6140.7200
2006-05-10,6119.1100,6157.9600,6110.4500,6118.3800
2006-05-11,6122.0100,6162.3700,6047.4300,6054.7200
2006-05-12,6028.3900,6043.6500,5915.7400,5916.2800
2006-05-15,5893.0000,5902.4400,5785.1400,5857.0300
2006-05-16,5860.6000,5898.3300,5807.8400,5851.9200
2006-05-17,5873.7200,5897.7700,5652.7200,5652.7200
2006-05-18,5672.3600,5714.6300,5587.9200,5666.0700
2006-05-19,5656.4100,5706.1900,5635.6900,5672.2800
2006-05-22,5653.8500,5653.8500,5513.4300,5546.2400
2006-05-23,5556.8200,5703.3400,5556.8200,5678.4900
2006-05-24,5637.3400,5653.9900,5552.0200,5587.2300
2006-05-25,5601.3200,5706.0600,5568.8300,5706.0600
2006-05-26,5728.9900,5788.4700,5720.5000,5788.3600
2006-05-29,5782.4900,5784.2900,5748.2000,5755.0200
2006-05-30,5749.1600,5758.8200,5593.8900,5622.4300
2006-05-31,5582.6300,5704.1100,5533.1200,5692.8600
2006-06-01,5677.5300,5713.5300,5603.1000,5707.5900
2006-06-02,5733.4200,5778.7800,5676.0400,5687.0400
2006-06-05,5685.5600,5691.6900,5590.2200,5621.1900
2006-06-06,5563.1300,5590.8300,5477.7500,5502.8100
2006-06-07,5510.2900,5572.0900,5471.7600,5543.9300
2006-06-08,5478.7100,5478.7100,5383.2800,5383.2800
2006-06-09,5434.8000,5485.5700,5434.8000,5464.0800
2006-06-12,5458.3800,5470.2300,5375.9900,5395.5500
2006-06-13,5337.6800,5337.6800,5262.2100,5292.1400
2006-06-14,5298.6200,5332.0800,5243.7100,5305.9900
2006-06-15,5330.4800,5438.3300,5330.4800,5422.2200
2006-06-16,5454.3400,5507.6000,5367.1400,5376.0100
2006-06-19,5388.8300,5483.8800,5388.8300,5439.2300
2006-06-20,5408.2500,5493.6100,5382.5800,5493.6100
2006-06-21,5499.0500,5510.1500,5414.6200,5503.4100
2006-06-22,5548.3800,5580.8200,5499.3600,5533.4200
2006-06-23,5536.4300,5559.8700,5499.5500,5529.7400
2006-06-26,5542.7400,5564.6400,5500.9400,5514.6300
2006-06-27,5537.7700,5552.9500,5447.0200,5459.1500
2006-06-28,5442.1700,5490.1900,5420.0800,5456.8700
2006-06-29,5480.3700,5592.5300,5479.9600,5581.6700
2006-06-30,5617.7100,5698.2100,5617.7100,5683.3100
2006-07-03,5688.0000,5712.6900,5675.5000,5712.6900
2006-07-04,5714.6000,5729.5900,5689.0100,5729.0100
2006-07-05,5700.2900,5705.5800,5608.9500,5625.6300
2006-07-06,5635.2700,5702.6500,5635.2700,5695.4700
2006-07-07,5680.1700,5717.9000,5628.1900,5681.8500
2006-07-10,5678.1100,5711.0400,5633.4700,5706.3200
2006-07-11,5678.5500,5684.4000,5593.8000,5616.0400
2006-07-12,5641.0100,5700.0100,5620.4900,5637.8200
2006-07-13,5609.1300,5609.1300,5505.3600,5527.2900
2006-07-14,5502.3500,5504.0700,5422.2200,5422.2200
2006-07-17,5437.0800,5451.2500,5365.0600,5416.9600
2006-07-18,5402.6800,5445.0700,5373.4400,5396.8500
2006-07-19,5415.0500,5543.3800,5405.4400,5539.2900
2006-07-20,5559.6700,5587.2800,5535.0600,5545.8200
2006-07-21,5537.1600,5539.7200,5423.6300,5451.0100
2006-07-24,5460.1200,5582.0600,5460.1200,5578.0500
2006-07-25,5587.0400,5601.6200,5542.3800,5565.7600
2006-07-26,5573.6200,5596.1900,5555.4500,5583.1000
2006-07-27,5615.0800,5667.5500,5597.3500,5659.0700
2006-07-28,5640.9200,5708.3300,5620.9100,5705.4200
2006-07-31,5704.5600,5708.3700,5672.7700,5681.9700
2006-08-01,5678.0100,5693.4900,5583.9600,5596.7400
2006-08-02,5622.7400,5684.4900,5620.7900,5680.8200
2006-08-03,5688.2900,5696.7000,5591.1900,5640.0300
2006-08-04,5656.3800,5741.8000,5654.3200,5723.0300
2006-08-07,5685.4600,5687.8000,5614.3000,5626.6700
2006-08-08,5658.3600,5678.7300,5630.0600,5651.9200
2006-08-09,5663.6900,5709.1000,5612.9500,5702.8100
2006-08-10,5662.7300,5662.7300,5557.5900,5630.9600
2006-08-11,5648.8300,5673.2000,5602.3000,5628.3700
2006-08-14,5661.0700,5701.5900,5659.7100,5692.0000
2006-08-15,5677.3700,5793.0500,5664.8900,5776.8000
2006-08-16,5778.7100,5826.4100,5764.8000,5812.9400
2006-08-17,5819.5100,5835.3500,5803.3400,5833.5100
2006-08-18,5828.3500,5849.3700,5804.2400,5817.0200
2006-08-21,5804.6600,5817.0900,5771.9300,5794.8300
2006-08-22,5816.2100,5831.8600,5755.8900,5818.4100
2006-08-23,5819.2900,5819.2900,5759.5500,5775.5400
2006-08-24,5773.4600,5847.1100,5744.1100,5814.0800
2006-08-25,5814.3400,5834.0700,5783.8900,5811.4700
2006-08-28,5808.3700,5862.3300,5767.8300,5854.9900
2006-08-29,5854.5000,5880.4800,5837.3800,5847.0200
2006-08-30,5863.3100,5884.5100,5852.1900,5867.5300
2006-08-31,5880.5800,5886.7800,5841.0000,5859.5700
2006-09-01,5861.2500,5907.1600,5856.4900,5876.5400
2006-09-04,5890.0100,5917.2400,5890.0100,5909.7200
2006-09-05,5904.4200,5907.4900,5857.3800,5884.0700
2006-09-06,5883.4400,5883.8900,5799.6900,5813.0600
2006-09-07,5792.6400,5792.6400,5753.6700,5773.7200
2006-09-08,5782.6300,5811.5900,5773.5400,5795.2600
2006-09-11,5774.3100,5800.7100,5737.2000,5798.4600
2006-09-12,5803.8000,5878.8300,5775.0300,5873.8500
2006-09-13,5888.4700,5906.9800,5874.4500,5906.1200
2006-09-14,5913.4700,5935.0400,5888.7400,5907.3700
2006-09-15,5911.8900,5953.7200,5907.4600,5937.8700
2006-09-18,5932.5100,5950.3600,5896.6500,5926.3300
2006-09-19,5918.9700,5930.1400,5869.5700,5873.4600
2006-09-20,5877.0800,5962.1400,5872.3100,5954.3800
2006-09-21,5949.0600,5979.8700,5936.0000,5962.0300
2006-09-22,5930.1100,5930.3000,5857.8900,5883.3200
2006-09-25,5898.9000,5935.0200,5864.9900,5901.6600
2006-09-26,5936.4500,5977.9200,5926.5500,5960.6300
2006-09-27,5981.1900,6003.5100,5956.0300,5989.7100
2006-09-28,5984.6200,6002.9400,5973.5000,5989.1600
2006-09-29,5998.4000,6031.5500,5992.4200,6004.3300
2006-10-02,6019.3400,6031.8600,5964.7400,5999.4600
2006-10-03,5986.7400,5992.2200,5944.5700,5992.2200
2006-10-04,5996.2400,6050.2800,5995.4100,6046.3700
2006-10-05,6065.4600,6097.8700,6065.4600,6075.2800
2006-10-06,6066.6900,6088.4400,6052.9900,6085.8200
2006-10-09,6064.8800,6084.5500,6054.6700,6084.4000
2006-10-10,6094.2000,6127.2800,6088.0500,6117.7100
2006-10-11,6111.0200,6128.2000,6080.1400,6119.4500
2006-10-12,6112.5100,6164.4100,6112.5100,6160.2800
2006-10-13,6169.8100,6188.6900,6152.3600,6173.6800
2006-10-16,6178.3600,6189.8200,6162.7700,6186.5400
2006-10-17,6170.0200,6170.0200,6106.1900,6115.1000
2006-10-18,6133.7800,6210.3500,6133.7800,6182.7800
2006-10-19,6168.0000,6203.9000,6148.3100,6177.4200
2006-10-20,6189.7000,6218.5700,6176.9000,6202.8200
2006-10-23,6216.4600,6248.8000,6185.5100,6242.9100
2006-10-24,6236.9500,6251.9500,6226.9300,6247.5200
2006-10-25,6243.4700,6276.7400,6234.0600,6264.9200
2006-10-26,6279.3700,6304.7800,6270.2200,6284.1900
2006-10-27,6288.5600,6300.3700,6231.3300,6262.5400
2006-10-30,6230.8600,6263.3500,6205.7500,6258.1900
2006-10-31,6243.6300,6286.7000,6237.5500,6268.9200
2006-11-01,6262.7100,6311.9300,6262.5900,6291.9000
2006-11-02,6272.9700,6295.6700,6201.0000,6223.3300
2006-11-03,6233.1700,6279.4600,6220.1100,6241.1500
2006-11-06,6249.9200,6331.1900,6249.9200,6330.6500
2006-11-07,6334.1900,6363.1500,6326.2400,6361.9600
2006-11-08,6340.9100,6356.4100,6317.8700,6349.2600
2006-11-09,6360.9300,6366.6500,6333.5000,6358.6800
2006-11-10,6349.7000,6366.4600,6311.5300,6357.7700
2006-11-13,6350.6500,6403.7200,6344.1000,6393.7300
2006-11-14,6394.2700,6411.2400,6365.4300,6387.3800
2006-11-15,6404.1600,6434.0000,6404.1600,6430.8900
2006-11-16,6429.5000,6452.1300,6415.4300,6443.0200
2006-11-17,6438.1800,6451.6900,6398.5200,6412.3600
2006-11-20,6394.0800,6459.5300,6368.0700,6452.3300
2006-11-21,6450.5600,6476.7100,6447.5300,6460.3900
2006-11-22,6475.3000,6497.0600,6453.4900,6476.1300
2006-11-23,6483.5800,6494.7000,6461.5800,6475.2500
2006-11-24,6464.8500,6469.2500,6367.2000,6411.9600
2006-11-27,6400.4900,6419.9700,6297.6100,6298.1700
2006-11-28,6289.7100,6305.6500,6247.9900,6281.6800
2006-11-29,6300.4100,6365.8300,6297.3500,6363.8000
2006-11-30,6365.7300,6402.7100,6304.6200,6309.1900
2006-12-01,6322.1800,6360.6700,6195.8100,6241.1300
2006-12-04,6258.9100,6301.4300,6230.3000,6295.2300
2006-12-05,6300.4600,6381.3700,6286.9200,6372.8000
2006-12-06,6368.3000,6385.4400,6341.7200,6369.5100
2006-12-07,6357.8200,6440.5600,6356.3800,6413.0300
2006-12-08,6396.0900,6435.3800,6352.3500,6427.4100
2006-12-11,6449.7600,6476.3400,6447.9400,6469.4200
2006-12-12,6466.5800,6484.1000,6457.3700,6476.1700
2006-12-13,6479.0400,6521.0200,6470.8600,6520.7700
2006-12-14,6530.8100,6559.3800,6523.4700,6552.5800
2006-12-15,6572.7500,6605.1500,6556.7300,6588.8300
2006-12-18,6588.2500,6615.6800,6585.7900,6597.2500
2006-12-19,6572.9700,6577.3500,6524.5300,6553.5100
2006-12-20,6578.9700,6606.4700,6578.9700,6586.9100
2006-12-21,6573.3700,6595.4300,6563.5000,6573.9600
2006-12-22,6571.9800,6577.0100,6493.9900,6503.1300
2006-12-27,6525.9900,6611.7000,6525.7600,6608.8600
2006-12-28,6615.8100,6629.3300,6600.8900,6611.8100
2006-12-29,6617.8500,6627.3600,6596.6000,6596.9200
2007-01-02,6614.7300,6682.8100,6614.7300,6681.1300
2007-01-03,6681.2300,6704.0400,6667.5800,6691.3200
2007-01-04,6662.2400,6684.1100,6634.7400,6674.4000
2007-01-05,6661.9000,6665.5100,6588.0300,6593.0900
2007-01-08,6603.5500,6628.3600,6579.9000,6607.5900
2007-01-09,6625.2800,6665.9100,6606.8700,6614.3700
2007-01-10,6578.7600,6592.9700,6531.2500,6566.5600
2007-01-11,6590.7400,6695.7400,6571.5900,6687.3000
2007-01-12,6690.4300,6705.1700,6659.9500,6705.1700
2007-01-15,6719.5300,6746.3000,6719.5300,6731.7400
2007-01-16,6735.8300,6746.6300,6705.2100,6716.8200
2007-01-17,6716.6700,6732.3100,6672.7600,6701.7000
2007-01-18,6721.0900,6737.9800,6661.0500,6689.6200
2007-01-19,6678.8100,6754.5500,6651.6800,6747.1700
2007-01-22,6753.7300,6766.5700,6682.4900,6687.3100
2007-01-23,6692.8300,6704.3600,6627.9600,6678.9300
2007-01-24,6692.6500,6759.9500,6681.6600,6748.3700
2007-01-25,6743.4300,6771.4200,6703.9000,6719.5800
2007-01-26,6690.2900,6731.3600,6659.4500,6690.3400
2007-01-29,6702.4500,6739.5000,6683.3800,6726.0100
2007-01-30,6719.9700,6801.2700,6711.0500,6788.2300
2007-01-31,6772.8300,6805.0900,6758.8500,6789.1100
2007-02-01,6821.3100,6874.7700,6820.5800,6851.2800
2007-02-02,6853.7700,6904.8800,6848.1700,6885.7600
2007-02-05,6878.6700,6891.1300,6864.1900,6874.0600
2007-02-06,6881.9000,6906.6800,6862.1900,6875.7000
2007-02-07,6886.0100,6924.4600,6885.0800,6915.5600
2007-02-08,6911.2400,6918.0400,6849.8500,6876.7300
2007-02-09,6890.6500,6928.9800,6890.6400,6911.1100
2007-02-12,6892.0300,6892.0300,6844.3900,6859.4500
2007-02-13,6868.6800,6895.5200,6866.0700,6895.3400
2007-02-14,6912.5600,6965.3900,6907.9100,6961.1800
2007-02-15,6958.1400,6972.4400,6942.2500,6958.6200
2007-02-16,6955.7100,6979.0200,6941.0300,6957.0700
2007-02-19,6967.5300,6996.0100,6965.9100,6987.0800
2007-02-20,6978.5200,6987.6700,6936.0800,6982.9100
2007-02-21,6999.1800,7005.3400,6922.3600,6941.6600
2007-02-22,6959.3700,7012.3400,6955.5700,6973.7300
2007-02-23,6986.0700,6998.2700,6964.5000,6992.5800
2007-02-26,6992.1200,7040.2000,6980.2500,7027.5900
2007-02-27,6988.3400,6988.3400,6814.5700,6819.6500
2007-02-28,6728.4000,6775.5200,6640.9900,6715.4400
2007-03-01,6714.2500,6756.2500,6544.2800,6640.2400
2007-03-02,6663.6000,6703.0400,6554.0500,6603.3200
2007-03-05,6510.9500,6563.4500,6437.2500,6534.5700
2007-03-06,6558.8900,6607.9900,6545.6300,6595.0000
2007-03-07,6605.9000,6633.8700,6584.4700,6617.7500
2007-03-08,6643.8200,6713.5400,6639.8900,6713.2300
2007-03-09,6706.4500,6745.0600,6665.7300,6716.5200
2007-03-12,6727.5700,6752.1800,6674.9900,6715.4900
2007-03-13,6716.3500,6722.8300,6623.9900,6623.9900
2007-03-14,6567.2400,6567.2400,6444.7000,6447.7000
2007-03-15,6495.8500,6594.3300,6495.8400,6585.4700
2007-03-16,6564.7900,6614.0600,6528.3000,6579.8700
2007-03-19,6622.7600,6677.3400,6614.1400,6671.4100
2007-03-20,6673.6800,6703.4000,6633.8100,6700.2900
2007-03-21,6696.2500,6729.6500,6688.3400,6712.0600
2007-03-22,6742.7800,6872.6300,6742.7800,6856.9600
2007-03-23,6859.0000,6902.6200,6828.2200,6899.0600
2007-03-26,6899.3300,6903.8200,6799.3700,6828.8200
2007-03-27,6838.3200,6885.3400,6838.3200,6858.3400
2007-03-28,6830.7300,6843.3700,6788.3300,6816.8900
2007-03-29,6834.0900,6903.4800,6834.0900,6897.0800
2007-03-30,6903.8800,6965.8400,6885.5800,6917.0300
2007-04-02,6911.1300,6945.3600,6891.8000,6937.1700
2007-04-03,6945.3600,7053.1200,6945.2700,7045.5600
2007-04-04,7072.5100,7076.2100,7038.4900,7073.9100
2007-04-05,7074.5900,7103.7300,7068.0900,7099.9100
2007-04-10,7102.4700,7172.0800,7090.6900,7166.6700
2007-04-11,7168.1000,7201.9300,7139.3400,7152.8300
2007-04-12,7150.8300,7152.3800,7087.2900,7142.9500
2007-04-13,7153.8900,7213.2000,7150.7000,7212.0700
2007-04-16,7229.0600,7340.2500,7229.0600,7338.0600
2007-04-17,7327.5000,7365.5100,7292.3000,7348.8300
2007-04-18,7341.2500,7341.2500,7243.4200,7282.3400
2007-04-19,7205.5300,7248.1800,7155.0500,7242.7300
2007-04-20,7257.3400,7366.5900,7253.0300,7342.5400
2007-04-23,7348.0100,7358.2700,7302.4300,7335.6200
2007-04-24,7342.0800,7342.0800,7218.7200,7270.3200
2007-04-25,7291.7700,7363.3700,7287.8000,7343.0800
2007-04-26,7368.5400,7412.5300,7356.8400,7387.0200
2007-04-27,7384.0200,7395.3600,7333.6900,7378.1200
2007-04-30,7369.2400,7436.3000,7361.3600,7408.8700
2007-05-02,7429.9300,7462.7200,7422.8100,7455.9300
2007-05-03,7472.1400,7483.2200,7420.3500,7476.6900
2007-05-04,7476.6800,7526.5100,7460.0200,7516.7600
2007-05-07,7523.9500,7538.5900,7508.1000,7525.6900
2007-05-08,7515.0100,7515.4700,7413.0100,7442.2000
2007-05-09,7471.9500,7489.8600,7427.2500,7475.9900
2007-05-10,7477.4400,7494.1800,7400.4200,7415.3300
2007-05-11,7386.8000,7482.3600,7304.6100,7479.3400
2007-05-14,7505.0000,7527.9600,7446.1100,7459.6100
2007-05-15,7432.6600,7520.5300,7418.2600,7505.3500
2007-05-16,7483.4300,7523.0000,7460.2900,7481.2500
2007-05-17,7502.1200,7528.6200,7483.6600,7499.5000
2007-05-18,7498.5700,7613.6200,7490.5100,7607.5400
2007-05-21,7614.0400,7644.4400,7599.4900,7619.3100
2007-05-22,7623.6400,7676.8700,7608.7600,7659.3900
2007-05-23,7665.0500,7739.0600,7659.8000,7735.8800
2007-05-24,7716.1800,7774.3600,7669.0500,7697.3800
2007-05-25,7672.9500,7746.9200,7658.2700,7739.2000
2007-05-29,7758.8600,7787.5500,7735.8000,7781.0400
2007-05-30,7741.9500,7768.7500,7675.8900,7764.9700
2007-05-31,7790.9300,7895.7100,7790.9300,7883.0400
2007-06-01,7891.2000,8001.6300,7889.7400,7987.8500
2007-06-04,7973.6800,8010.3900,7936.1800,7976.7900
2007-06-05,7987.1100,7996.6100,7880.3500,7919.8300
2007-06-06,7916.7100,7925.8400,7723.5500,7730.0500
2007-06-07,7750.3800,7786.9400,7590.1700,7618.6100
2007-06-08,7576.0100,7644.9600,7499.4300,7590.5000
2007-06-11,7623.3300,7706.1000,7623.3300,7706.1000
2007-06-12,7693.6000,7740.0200,7629.4600,7678.2600
2007-06-13,7652.5900,7701.0100,7595.6900,7680.7600
2007-06-14,7753.1800,7850.7300,7752.0400,7849.1600
2007-06-15,7861.2200,8032.9700,7860.3300,8030.6400
2007-06-18,8044.7300,8095.7600,8013.5800,8036.1200
2007-06-19,8044.5900,8074.1100,8011.2900,8033.5200
2007-06-20,8066.1800,8131.7300,8046.6400,8090.4900
2007-06-21,8050.6500,8060.6400,7905.1800,7964.7100
2007-06-22,7977.2600,8013.6000,7925.1300,7949.6300
2007-06-25,7896.9100,7942.9400,7829.7800,7930.6100
2007-06-26,7882.3900,7904.5300,7817.3900,7860.5200
2007-06-27,7820.3500,7822.3500,7750.6200,7801.2300
2007-06-28,7847.4400,7923.5900,7847.4400,7921.3600
2007-06-29,7947.1600,8007.7400,7901.6000,8007.3200
2007-07-02,7969.2700,7981.3600,7916.4700,7958.2400
2007-07-03,7985.2600,8066.8300,7985.2600,8050.6800
2007-07-04,8057.6800,8090.2200,8055.2500,8075.2600
2007-07-05,8101.8900,8115.0600,7968.7900,7987.1300
2007-07-06,7987.1200,8048.4400,7947.0700,8048.3200
2007-07-09,8077.1800,8119.8000,8058.7700,8077.3900
2007-07-10,8081.7300,8109.7100,7934.8500,7964.7600
2007-07-11,7922.2300,7922.2300,7799.9300,7898.5400
2007-07-12,7921.7600,8053.6200,7880.9200,8053.4300
2007-07-13,8089.5600,8151.5700,8065.1100,8092.7700
2007-07-16,8101.5300,8130.7200,8074.9700,8105.6900
2007-07-17,8090.0100,8090.0100,7995.4400,8038.2100
2007-07-18,7987.5200,7990.3600,7879.1400,7893.6100
2007-07-19,7934.0200,8010.7500,7933.1900,7991.2100
2007-07-20,7986.8500,8006.2300,7864.1800,7874.8500
2007-07-23,7880.2900,7944.2100,7836.4200,7944.2100
2007-07-24,7916.3600,7933.5800,7806.2300,7806.7900
2007-07-25,7747.9300,7790.2000,7659.6100,7692.5500
2007-07-26,7708.3200,7731.1700,7506.0400,7508.9600
2007-07-27,7437.1100,7535.3700,7372.8900,7451.6800
2007-07-30,7460.7100,7503.1700,7386.6000,7456.3100
2007-07-31,7507.9600,7632.8300,7501.5300,7584.1400
2007-08-01,7472.3600,7544.7000,7396.3600,7473.9300
2007-08-02,7518.9100,7568.2000,7502.7200,7534.1300
2007-08-03,7549.8200,7566.6400,7419.8400,7435.6700
2007-08-06,7390.8800,7471.7500,7382.9600,7444.4500
2007-08-07,7481.3500,7534.9300,7459.0900,7513.6600
2007-08-08,7538.9700,7614.2400,7531.7100,7605.9400
2007-08-09,7578.1200,7581.7900,7426.0500,7453.5900
2007-08-10,7373.9100,7386.4100,7293.5200,7343.2600
2007-08-13,7380.1800,7476.7000,7380.1800,7474.3300
2007-08-14,7441.5000,7492.7600,7383.3200,7425.0700
2007-08-15,7391.4800,7470.9400,7343.2500,7445.9000
2007-08-16,7360.2800,7360.2800,7240.7800,7270.0700
2007-08-17,7241.6200,7497.6500,7190.3600,7378.2900
2007-08-20,7400.4500,7450.3900,7386.5500,7407.5300
2007-08-21,7427.5200,7469.8600,7345.1300,7424.7500
2007-08-22,7429.0100,7525.7100,7424.1200,7500.4800
2007-08-23,7560.9100,7591.5200,7511.9100,7511.9600
2007-08-24,7490.8200,7526.1400,7459.9500,7507.2700
2007-08-27,7525.5900,7541.8700,7475.9500,7485.9900
2007-08-28,7476.9900,7477.2700,7419.6800,7430.2400
2007-08-29,7383.0900,7451.9700,7353.8200,7439.1800
2007-08-30,7469.4500,7529.7500,7416.6600,7519.9400
2007-08-31,7554.6000,7659.7200,7536.7800,7638.1700
2007-09-03,7643.6400,7677.6700,7630.8500,7648.5800
2007-09-04,7635.4100,7725.3400,7595.4500,7721.7700
2007-09-05,7700.7600,7717.1600,7588.0300,7588.0300
2007-09-06,7618.3400,7644.4300,7510.7700,7621.7200
2007-09-07,7612.9200,7629.8600,7420.8300,7436.6300
2007-09-10,7437.6900,7467.4500,7369.7000,7375.4400
2007-09-11,7409.2500,7481.9800,7409.2500,7457.9000
2007-09-12,7458.6800,7477.9900,7420.6600,7472.9900
2007-09-13,7459.4300,7545.2300,7430.6400,7535.9700
2007-09-14,7514.6200,7522.1200,7445.4100,7497.7400
2007-09-17,7497.0900,7530.8100,7433.2300,7479.8500
2007-09-18,7460.0400,7588.4200,7452.0000,7575.2100
2007-09-19,7629.1100,7771.0200,7627.7500,7750.8400
2007-09-20,7728.7800,7745.2500,7696.9400,7735.0900
2007-09-21,7722.9700,7809.2400,7714.8100,7794.4300
2007-09-24,7777.2000,7797.6200,7762.0500,7787.9200
2007-09-25,7755.1700,7786.9300,7717.4400,7769.4400
